TS_LOAD;SYS_DESC;VEH_SER_NO;OPR_NAME
2017-03-07 12:03:50.000000;STVMS Tracking Top Station;LOF143;Top Station
2017-03-07 12:03:53.000000;STVMS Tracking Top Station;RQJ940;Top Station
2017-03-07 12:03:56.000000;STVMS Tracking Top Station;JCM567;Top Station
2017-03-07 12:03:59.000000;STVMS Tracking Top Station;GFM783;Top Station
2017-03-07 12:04:21.000000;U-BOLT;QVP853;Rear U-Bolt
2017-03-07 12:04:47.897000;Cab Call Scan;USD901;B Line
2017-03-07 12:05:20.000000;U-BOLT;QVP853;Front U-Bolt
2017-03-07 12:05:51.967000;Assembly Line Tracker;GFM783;Pool 60 Start
2017-03-07 12:05:52.977000;Assembly Line Tracker;JCM567;Pool 60 Start
2017-03-07 12:05:53.890000;Assembly Line Tracker;RQJ940;Pool 60 Start
2017-03-07 12:05:54.777000;Assembly Line Tracker;LOF143;Pool 60 Start
2017-03-07 12:05:55.657000;Assembly Line Tracker;CJQ075;Pool 60 Start
2017-03-07 12:05:56.577000;Assembly Line Tracker;DZO637;Pool 60 Start
2017-03-07 12:05:57.477000;Assembly Line Tracker;CSW718;Pool 13 Start
2017-03-07 12:05:58.307000;Assembly Line Tracker;USH564;Pool 60 Start
2017-03-07 12:05:59.150000;Assembly Line Tracker;MHU637;Pool 60 Start
2017-03-07 12:06:00.040000;Assembly Line Tracker;ZPW452;Pool 60 Start
2017-03-07 12:06:02.137000;Cab in white conveyer;FPI264;CIW upload
2017-03-07 12:07:39.000000;STVMS Tracking Chassis Start;CSW718;Chassis Start
2017-03-07 12:07:52.290000;Hood Conveyor;CSW718;Hood Upload
2017-03-07 12:08:37.343000;Cab Conveyer;LEA891;Cab Upload 2
2017-03-07 12:08:37.343000;Cab Conveyor / Monorail;LEA891;Cab Upload
2017-03-07 12:11:21.817000;Cab Conveyer;JPU485;Cab Upload 2
2017-03-07 12:11:21.817000;Cab Conveyor / Monorail;JPU485;Cab Upload
2017-03-07 12:11:38.733000;OMT Offline Tracking;EJO928;Enter Offline
2017-03-07 12:11:38.733000;OMT Offline Tracking;EJO928;Sold
2017-03-07 12:12:09.977000;Cab in white conveyer;SPI314;CIW upload
2017-03-07 12:12:25.430000;Cab call scan;CQU695;A Line
2017-03-07 12:13:41.000000;U-BOLT;YHB831;Front U-Bolt
2017-03-07 12:15:51.707000;Assembly Line Tracker;ZPW452;Pool 13 Start
2017-03-07 12:17:13.137000;Cab Conveyer;SIW958;Cab Upload 2
2017-03-07 12:17:13.137000;Cab Conveyor / Monorail;SIW958;Cab Upload
2017-03-07 12:17:37.137000;OMT Offline Tracking;MVW427;Enter Offline
2017-03-07 12:18:59.000000;STVMS Tracking Chassis Start;ZPW452;Chassis Start
2017-03-07 12:19:29.810000;Cab in white conveyer;AGU058;CIW upload
2017-03-07 12:20:50.923000;Assembly Line Tracker;MHU637;Pool 13 Start
2017-03-07 12:21:39.000000;U-BOLT;XLW275;Rear U-Bolt
2017-03-07 12:21:50.000000;U-BOLT;XLW275;Front U-Bolt
2017-03-07 12:22:35.161099;Paint Inspection;DZO637;PAINT
2017-03-07 12:24:45.000000;STVMS Tracking Chassis Start;MHU637;Chassis Start
2017-03-07 12:27:16.384101;Paint Inspection;CJQ075;PAINT
2017-03-07 12:27:45.180000;Cab in white conveyer;QZH295;CIW upload
2017-03-07 12:27:51.647000;Cab Call Scan;WBH162;B Line
2017-03-07 12:28:29.447000;OMT Offline Tracking;AMZ845;Enter Offline
2017-03-07 12:29:07.000000;U-BOLT;WTB963;Front U-Bolt
2017-03-07 12:30:51.770000;Assembly Line Tracker;USH564;Pool 13 Start
2017-03-07 12:32:59.000000;STVMS Tracking Chassis Start;USH564;Chassis Start
2017-03-07 12:33:01.103000;Cab Conveyer;OSR174;Cab Upload 2
2017-03-07 12:33:01.103000;Cab Conveyor / Monorail;OSR174;Cab Upload
2017-03-07 12:33:37.213743;Paint Inspection;RQJ940;PAINT
2017-03-07 12:35:44.843000;Cab in white conveyer;SEK173;CIW upload
2017-03-07 12:35:51.820000;Assembly Line Tracker;DZO637;Pool 13 Start
2017-03-07 12:36:09.990000;OMT Offline Tracking;HQD748;Enter Offline
2017-03-07 12:37:08.000000;STVMS Tracking Top Station;EUZ386;Top Station
2017-03-07 12:37:12.000000;STVMS Tracking Top Station;TMZ629;Top Station
2017-03-07 12:37:15.000000;STVMS Tracking Top Station;SNI285;Top Station
2017-03-07 12:37:18.000000;STVMS Tracking Top Station;PMN417;Top Station
2017-03-07 12:37:20.000000;STVMS Tracking Top Station;ZDI213;Top Station
2017-03-07 12:37:22.000000;STVMS Tracking Top Station;ALE837;Top Station
2017-03-07 12:37:25.000000;STVMS Tracking Top Station;WQB451;Top Station
2017-03-07 12:37:27.000000;STVMS Tracking Top Station;KMA503;Top Station
2017-03-07 12:37:29.000000;STVMS Tracking Top Station;KSX968;Top Station
2017-03-07 12:37:29.860000;Cab Conveyer;USD901;Cab Upload 2
2017-03-07 12:37:29.860000;Cab Conveyor / Monorail;USD901;Cab Upload
2017-03-07 12:37:31.000000;STVMS Tracking Top Station;TFX540;Top Station
2017-03-07 12:37:36.051274;Paint Inspection;LOF143;PAINT
2017-03-07 12:38:35.000000;U-BOLT;WTB963;Rear U-Bolt
2017-03-07 12:40:51.030000;Assembly Line Tracker;TFX540;Pool 60 Start
2017-03-07 12:40:51.943000;Assembly Line Tracker;KSX968;Pool 60 Start
2017-03-07 12:40:52.893000;Assembly Line Tracker;KMA503;Pool 60 Start
2017-03-07 12:40:53.780000;Assembly Line Tracker;WQB451;Pool 60 Start
2017-03-07 12:40:54.673000;Assembly Line Tracker;ALE837;Pool 60 Start
2017-03-07 12:40:55.563000;Assembly Line Tracker;ZDI213;Pool 60 Start
2017-03-07 12:40:56.420000;Assembly Line Tracker;PMN417;Pool 60 Start
2017-03-07 12:40:57.320000;Assembly Line Tracker;SNI285;Pool 60 Start
2017-03-07 12:40:58.207000;Assembly Line Tracker;TMZ629;Pool 60 Start
2017-03-07 12:40:59.077000;Assembly Line Tracker;EUZ386;Pool 60 Start
2017-03-07 12:40:59.987000;Assembly Line Tracker;CJQ075;Pool 13 Start
2017-03-07 12:41:14.000000;U-BOLT;INW067;Front U-Bolt
2017-03-07 12:41:18.037000;OMT Offline Tracking;VQD376;Enter Offline
2017-03-07 12:41:49.427000;Cab Conveyer;CQU695;Cab Upload 2
2017-03-07 12:41:49.427000;Cab Conveyor / Monorail;CQU695;Cab Upload
2017-03-07 12:41:55.820000;Cab Call Scan;TYA561;B Line
2017-03-07 12:42:05.890000;Cab Call Scan;GPJ498;B Line
2017-03-07 12:42:14.000000;U-BOLT;INW067;Rear U-Bolt
2017-03-07 12:42:28.430000;Cab in white conveyer;TRJ645;CIW upload
2017-03-07 12:43:13.000000;STVMS Tracking Chassis Start;DZO637;Chassis Start
2017-03-07 12:44:20.080000;Cab call scan;DVM139;A Line
2017-03-07 12:46:55.704861;Paint Inspection;JCM567;PAINT
2017-03-07 12:47:24.000000;U-BOLT;NKM173;Front U-Bolt
2017-03-07 12:48:04.943000;Cab in white conveyer;CSV482;CIW upload
2017-03-07 12:50:29.000000;STVMS Tracking Chassis Start;CJQ075;Chassis Start
2017-03-07 12:51:56.893000;OMT Offline Tracking;QJP284;Enter Offline
2017-03-07 12:54:54.000000;U-BOLT;JOM027;Front U-Bolt
2017-03-07 12:55:11.610000;OMT Offline Tracking;ZHB578;Enter Offline
2017-03-07 12:55:51.080000;Assembly Line Tracker;LOF143;Pool 13 Start
2017-03-07 12:55:58.000000;U-BOLT;JOM027;Rear U-Bolt
2017-03-07 12:57:10.224000;Paint Inspection;GFM783;PAINT
2017-03-07 12:57:28.743000;Cab in white conveyer;NHZ581;CIW upload
2017-03-07 12:58:02.000000;STVMS Tracking Chassis Start;LOF143;Chassis Start
2017-03-07 13:00:08.760000;Cab Conveyer;WBH162;Cab Upload 2
2017-03-07 13:00:08.760000;Cab Conveyor / Monorail;WBH162;Cab Upload
2017-03-07 13:00:30.340000;Cab call scan;UBJ603;A Line
2017-03-07 13:00:51.067000;Assembly Line Tracker;RQJ940;Pool 13 Start
2017-03-07 13:02:58.000000;U-BOLT;AJF195;Rear U-Bolt
2017-03-07 13:04:04.110000;OMT Offline Tracking;PGY640;Enter Offline
2017-03-07 13:04:17.740000;Cab in white conveyer;YZU059;CIW upload
2017-03-07 13:05:48.000000;STVMS Tracking Chassis Start;RQJ940;Chassis Start
2017-03-07 13:07:23.873000;Cab Conveyer;TYA561;Cab Upload 2
2017-03-07 13:07:23.873000;Cab Conveyor / Monorail;TYA561;Cab Upload
2017-03-07 13:09:17.000000;U-BOLT;DZV145;Front U-Bolt
2017-03-07 13:10:31.000000;U-BOLT;DZV145;Rear U-Bolt
2017-03-07 13:10:32.220000;Cab in white conveyer;FZA809;CIW upload
2017-03-07 13:10:56.800000;Hood Conveyor;ZPW452;Hood Upload
2017-03-07 13:11:28.650703;Paint Inspection;EUZ386;PAINT
2017-03-07 13:11:32.240000;Cab Conveyer;DVM139;Cab Upload 2
2017-03-07 13:11:32.240000;Cab Conveyor / Monorail;DVM139;Cab Upload
2017-03-07 13:13:27.000000;STVMS Tracking Chassis Start;JCM567;Chassis Start
2017-03-07 13:15:28.320000;Hood Conveyor;MHU637;Hood Upload
2017-03-07 13:18:00.416014;Paint Inspection;TMZ629;PAINT
2017-03-07 13:18:06.900000;Cab call scan;OTS758;A Line
2017-03-07 13:18:12.410000;Cab Call Scan;JYL728;B Line
2017-03-07 13:18:13.483000;Cab in white conveyer;APZ612;CIW upload
2017-03-07 13:18:51.000000;U-BOLT;UBZ174;Front U-Bolt
2017-03-07 13:20:02.490000;Hood Conveyor;USH564;Hood Upload
2017-03-07 13:20:25.000000;STVMS Tracking Chassis Start;GFM783;Chassis Start
2017-03-07 13:20:51.830000;Assembly Line Tracker;EUZ386;Pool 13 Start
2017-03-07 13:20:54.453000;Assembly Line Tracker;GFM783;Pool 13 Start
2017-03-07 13:20:55.290000;Assembly Line Tracker;JCM567;Pool 13 Start
2017-03-07 13:21:56.960000;Cab Conveyer;GPJ498;Cab Upload 2
2017-03-07 13:21:56.960000;Cab Conveyor / Monorail;GPJ498;Cab Upload
2017-03-07 13:22:08.670000;OMT Offline Tracking;UHP854;Enter Offline
2017-03-07 13:23:22.487000;Cab in white conveyer;YWI795;CIW upload
2017-03-07 13:24:25.063000;OMT Offline Tracking;FIX581;Enter Offline
2017-03-07 13:24:56.000000;U-BOLT;PMG926;Front U-Bolt
2017-03-07 13:25:09.470000;Hood Conveyor;DZO637;Hood Upload
2017-03-07 13:25:56.550000;Cab Conveyer;UBJ603;Cab Upload 2
2017-03-07 13:25:56.550000;Cab Conveyor / Monorail;UBJ603;Cab Upload
2017-03-07 13:26:04.845920;Paint Inspection;SNI285;PAINT
2017-03-07 13:26:09.000000;U-BOLT;PMG926;Rear U-Bolt
2017-03-07 13:28:22.593000;Hood Conveyor;LOF143;Hood Upload
2017-03-07 13:28:57.000000;STVMS Tracking Chassis Start;EUZ386;Chassis Start
2017-03-07 13:29:10.090000;Cab in white conveyer;EVB234;CIW upload
2017-03-07 13:30:20.157000;Cab Call Scan;NUR218;B Line
2017-03-07 13:30:48.880000;Cab call scan;XWK825;A Line
2017-03-07 13:32:08.000000;U-BOLT;GOB710;Front U-Bolt
2017-03-07 13:32:08.913000;OMT Offline Tracking;MGF879;Enter Offline
2017-03-07 13:33:08.957000;Cab Conveyer;JYL728;Cab Upload 2
2017-03-07 13:33:08.957000;Cab Conveyor / Monorail;JYL728;Cab Upload
2017-03-07 13:35:57.497000;Assembly Line Tracker;TMZ629;Pool 13 Start
2017-03-07 13:35:58.000000;STVMS Tracking Chassis Start;TMZ629;Chassis Start
2017-03-07 13:36:43.723000;Cab in white conveyer;QRM025;CIW upload
2017-03-07 13:40:15.000000;U-BOLT;QDR380;Front U-Bolt
2017-03-07 13:40:29.090000;Cab in white conveyer;DCV243;CIW upload
2017-03-07 13:40:50.973000;Assembly Line Tracker;SNI285;Pool 13 Start
2017-03-07 13:41:28.808642;Paint Inspection;PMN417;PAINT
2017-03-07 13:43:14.000000;STVMS Tracking Chassis Start;SNI285;Chassis Start
2017-03-07 13:44:14.813000;OMT Offline Tracking;CSM507;Enter Offline
2017-03-07 13:44:14.813000;OMT Offline Tracking;CSM507;Sold
2017-03-07 13:45:16.226900;Paint Inspection;ZDI213;PAINT
2017-03-07 13:46:49.000000;U-BOLT;CSW718;Front U-Bolt
2017-03-07 13:47:22.127000;Cab Call Scan;KSP816;B Line
2017-03-07 13:47:49.000000;U-BOLT;CSW718;Rear U-Bolt
2017-03-07 13:47:49.187000;Cab Conveyer;OTS758;Cab Upload 2
2017-03-07 13:47:49.187000;Cab Conveyor / Monorail;OTS758;Cab Upload
2017-03-07 13:47:51.670000;Cab Call Scan;LVP764;B Line
2017-03-07 13:48:10.223000;Cab in white conveyer;YCU023;CIW upload
2017-03-07 13:48:53.280000;Cab call scan;OTX594;A Line
2017-03-07 13:49:05.236368;Paint Inspection;WQB451;PAINT
2017-03-07 13:49:47.000000;STVMS Tracking Chassis Start;PMN417;Chassis Start
2017-03-07 13:50:46.293816;Paint Inspection;ALE837;PAINT
2017-03-07 13:51:00.557000;Cab in white conveyer;QLV652;CIW upload
2017-03-07 13:52:04.130000;Cab Conveyer;NUR218;Cab Upload 2
2017-03-07 13:52:04.130000;Cab Conveyor / Monorail;NUR218;Cab Upload
2017-03-07 13:55:00.000000;U-BOLT;ZPW452;Front U-Bolt
2017-03-07 13:55:36.653000;OMT Offline Tracking;PRA475;Enter Offline
2017-03-07 13:55:45.233000;OMT Offline Tracking;QFW209;Enter Offline
2017-03-07 13:55:51.060000;Assembly Line Tracker;ZDI213;Pool 13 Start
2017-03-07 13:55:52.013000;Assembly Line Tracker;PMN417;Pool 13 Start
2017-03-07 13:56:48.643000;Cab in white conveyer;ADQ781;CIW upload
2017-03-07 13:57:14.000000;STVMS Tracking Chassis Start;ZDI213;Chassis Start
2017-03-07 14:00:50.990000;Assembly Line Tracker;ALE837;Pool 13 Start
2017-03-07 14:03:24.470000;Hood Conveyor;CJQ075;Hood Upload
2017-03-07 14:03:31.000000;U-BOLT;MHU637;Rear U-Bolt
2017-03-07 14:04:23.097000;Cab Conveyer;XWK825;Cab Upload 2
2017-03-07 14:04:23.097000;Cab Conveyor / Monorail;XWK825;Cab Upload
2017-03-07 14:05:07.000000;U-BOLT;MHU637;Front U-Bolt
2017-03-07 14:05:16.167000;Cab call scan;JBQ468;A Line
2017-03-07 14:05:18.947810;Paint Inspection;KMA503;PAINT
2017-03-07 14:05:24.000000;STVMS Tracking Chassis Start;ALE837;Chassis Start
2017-03-07 14:05:50.963000;Assembly Line Tracker;KMA503;Pool 13 Start
2017-03-07 14:05:53.553000;Assembly Line Tracker;WQB451;Pool 13 Start
2017-03-07 14:06:12.807000;Cab in white conveyer;EQD264;CIW upload
2017-03-07 14:06:40.970000;Hood Conveyor;RQJ940;Hood Upload
2017-03-07 14:08:33.000000;U-BOLT;USH564;Front U-Bolt
2017-03-07 14:08:41.713000;OMT Offline Tracking;SZP362;Enter Offline
2017-03-07 14:09:42.000000;U-BOLT;USH564;Rear U-Bolt
2017-03-07 14:09:50.633000;OMT Offline Tracking;TUQ327;Enter Offline
2017-03-07 14:12:13.983000;Cab Conveyer;KSP816;Cab Upload 2
2017-03-07 14:12:13.983000;Cab Conveyor / Monorail;KSP816;Cab Upload
2017-03-07 14:14:10.223000;Hood Conveyor;JCM567;Hood Upload
2017-03-07 14:15:08.000000;STVMS Tracking Chassis Start;WQB451;Chassis Start
2017-03-07 14:15:51.813000;Assembly Line Tracker;TFX540;Pool 13 Start
2017-03-07 14:15:52.700000;Assembly Line Tracker;KSX968;Pool 13 Start
2017-03-07 14:15:56.403000;Cab Conveyer;OTX594;Cab Upload 2
2017-03-07 14:15:56.403000;Cab Conveyor / Monorail;OTX594;Cab Upload
2017-03-07 14:19:11.807000;Cab call scan;QVP853;A Line
2017-03-07 14:19:12.000000;U-BOLT;DZO637;Front U-Bolt
2017-03-07 14:19:16.857000;Hood Conveyor;GFM783;Hood Upload
2017-03-07 14:23:30.000000;STVMS Tracking Chassis Start;KMA503;Chassis Start
2017-03-07 14:24:12.993000;Hood Conveyor;EUZ386;Hood Upload
2017-03-07 14:26:19.000000;U-BOLT;CJQ075;Front U-Bolt
2017-03-07 14:27:27.750000;Cab Call Scan;TPJ583;B Line
2017-03-07 14:27:28.000000;U-BOLT;CJQ075;Rear U-Bolt
2017-03-07 14:33:07.000000;U-BOLT;LOF143;Front U-Bolt
2017-03-07 14:34:52.000000;U-BOLT;LOF143;Rear U-Bolt
2017-03-07 14:57:26.077000;Hood Conveyor;TMZ629;Hood Upload
2017-03-07 15:05:34.317000;Hood Conveyor;SNI285;Hood Upload
2017-03-07 15:12:53.233000;Hood Conveyor;PMN417;Hood Upload
2017-03-08 04:50:19.977000;Cab in white conveyer;GJK683;CIW upload
2017-03-08 04:55:08.813000;Cab in white conveyer;HMS840;CIW upload
2017-03-08 05:01:13.357000;Cab in white conveyer;RBT219;CIW upload
2017-03-08 05:06:45.157000;Cab in white conveyer;YKN950;CIW upload
2017-03-08 05:08:46.553079;Paint Inspection;GQV369;PAINT
2017-03-08 05:13:27.180000;Cab in white conveyer;IXT460;CIW upload
2017-03-08 05:15:54.931825;Paint Inspection;QZB271;PAINT
2017-03-08 05:22:13.167000;Cab in white conveyer;DJZ516;CIW upload
2017-03-08 05:36:07.133000;Cab in white conveyer;YXF326;CIW upload
2017-03-08 05:41:49.773000;Cab in white conveyer;SPF970;CIW upload
2017-03-08 05:45:14.482704;Paint Inspection;NUX358;PAINT
2017-03-08 05:48:03.177000;Cab in white conveyer;JYZ708;CIW upload
2017-03-08 05:54:18.777000;Cab in white conveyer;YEK097;CIW upload
2017-03-08 06:40:49.217000;Cab Call Scan;YHB831;B Line
2017-03-08 06:40:50.437000;Assembly Line Tracker;XFN395;Pool 13 Start
2017-03-08 06:41:09.720000;OMT Offline Tracking;SVP127;Enter Offline
2017-03-08 06:41:09.720000;OMT Offline Tracking;SVP127;Sold
2017-03-08 06:43:12.440000;Cab Conveyer;JBQ468;Cab Upload 2
2017-03-08 06:43:12.440000;Cab Conveyor / Monorail;JBQ468;Cab Upload
2017-03-08 06:43:12.920000;OMT Offline Tracking;ELJ539;Enter Offline
2017-03-08 06:43:55.037000;Cab in white conveyer;RYJ284;CIW upload
2017-03-08 06:43:57.203685;Paint Inspection;DPL397;PAINT
2017-03-08 06:46:16.210000;Cab call scan;XLW275;A Line
2017-03-08 06:48:28.780000;Hood Conveyor;ZDI213;Hood Upload
2017-03-08 06:49:04.151253;Paint Inspection;ERC382;PAINT
2017-03-08 06:50:42.720000;Cab Conveyer;LVP764;Cab Upload 2
2017-03-08 06:50:42.720000;Cab Conveyor / Monorail;LVP764;Cab Upload
2017-03-08 06:50:50.587000;Assembly Line Tracker;TRL028;Pool 13 Start
2017-03-08 06:50:54.267000;Cab in white conveyer;EPR018;CIW upload
2017-03-08 06:51:25.831361;Paint Inspection;GDR742;PAINT
2017-03-08 06:52:03.000000;U-BOLT;RQJ940;Front U-Bolt
2017-03-08 06:53:19.653000;OMT Offline Tracking;IFP328;Enter Offline
2017-03-08 06:53:21.377000;Hood Conveyor;ALE837;Hood Upload
2017-03-08 06:54:18.357000;OMT Offline Tracking;DKW659;Enter Offline
2017-03-08 06:54:54.550000;Cab Conveyer;TPJ583;Cab Upload 2
2017-03-08 06:54:54.550000;Cab Conveyor / Monorail;TPJ583;Cab Upload
2017-03-08 06:56:55.257000;Cab in white conveyer;DPA037;CIW upload
2017-03-08 06:57:50.717000;Cab Call Scan;WTB963;B Line
2017-03-08 06:58:11.797000;Hood Conveyor;WQB451;Hood Upload
2017-03-08 06:58:37.000000;U-BOLT;JCM567;Front U-Bolt
2017-03-08 06:59:38.867000;Cab call scan;INW067;A Line
2017-03-08 07:00:50.377000;Assembly Line Tracker;TEP325;Pool 13 Start
2017-03-08 07:01:33.540000;Cab Conveyer;QVP853;Cab Upload 2
2017-03-08 07:01:33.540000;Cab Conveyor / Monorail;QVP853;Cab Upload
2017-03-08 07:03:33.963000;OMT Offline Tracking;JPU485;Enter Offline
2017-03-08 07:05:50.380000;Assembly Line Tracker;NKE126;Pool 13 Start
2017-03-08 07:06:02.000000;U-BOLT;GFM783;Front U-Bolt
2017-03-08 07:06:41.869233;Paint Inspection;SPA495;PAINT
2017-03-08 07:07:24.430000;Cab Conveyer;YHB831;Cab Upload 2
2017-03-08 07:07:24.430000;Cab Conveyor / Monorail;YHB831;Cab Upload
2017-03-08 07:07:44.993000;Cab in white conveyer;OQS570;CIW upload
2017-03-08 07:10:30.400000;OMT Offline Tracking;LEA891;Enter Offline
2017-03-08 07:11:02.233000;Cab Call Scan;NKM173;B Line
2017-03-08 07:11:32.000000;STVMS Tracking Chassis Start;KSX968;Chassis Start
2017-03-08 07:11:35.000000;STVMS Tracking Chassis Start;TFX540;Chassis Start
2017-03-08 07:11:38.000000;STVMS Tracking Chassis Start;XFN395;Chassis Start
2017-03-08 07:11:41.000000;STVMS Tracking Chassis Start;TRL028;Chassis Start
2017-03-08 07:12:26.288241;Paint Inspection;RAI572;PAINT
2017-03-08 07:13:10.000000;U-BOLT;EUZ386;Front U-Bolt
2017-03-08 07:14:19.073000;Cab call scan;JOM027;A Line
2017-03-08 07:15:36.170000;Cab Conveyer;XLW275;Cab Upload 2
2017-03-08 07:15:36.170000;Cab Conveyor / Monorail;XLW275;Cab Upload
2017-03-08 07:16:43.705491;Paint Inspection;LTV094;PAINT
2017-03-08 07:18:05.000000;U-BOLT;EUZ386;Rear U-Bolt
2017-03-08 07:18:28.413362;Paint Inspection;WRT608;PAINT
2017-03-08 07:19:00.787000;Hood Conveyor;KMA503;Hood Upload
2017-03-08 07:19:53.317000;OMT Offline Tracking;SIW958;Enter Offline
2017-03-08 07:19:53.317000;OMT Offline Tracking;SIW958;Sold
2017-03-08 07:21:44.833000;Hood Conveyor;KSX968;Hood Upload
2017-03-08 07:22:21.010853;Paint Inspection;YAP829;PAINT
2017-03-08 07:22:22.000000;U-BOLT;TMZ629;Front U-Bolt
2017-03-08 07:22:47.000000;STVMS Tracking Top Station;XFN395;Top Station
2017-03-08 07:22:48.787000;OMT Offline Tracking;OSR174;Enter Offline
2017-03-08 07:23:57.390000;Cab Conveyer;INW067;Cab Upload 2
2017-03-08 07:23:57.390000;Cab Conveyor / Monorail;INW067;Cab Upload
2017-03-08 07:24:08.353000;Cab Call Scan;DZV145;B Line
2017-03-08 07:25:50.790000;Assembly Line Tracker;QMA357;Pool 13 Start
2017-03-08 07:25:51.197000;Assembly Line Tracker;XFN395;Pool 60 Start
2017-03-08 07:25:51.577000;Assembly Line Tracker;FMU279;Pool 13 Start
2017-03-08 07:26:36.467000;Cab in white conveyer;KUR214;CIW upload
2017-03-08 07:26:45.010000;Hood Conveyor;XFN395;Hood Upload
2017-03-08 07:26:50.000000;U-BOLT;TMZ629;Rear U-Bolt
2017-03-08 07:29:33.000000;STVMS Tracking Top Station;TRL028;Top Station
2017-03-08 07:29:51.500000;Cab call scan;AJF195;A Line
2017-03-08 07:29:53.000000;STVMS Tracking Chassis Start;TEP325;Chassis Start
2017-03-08 07:29:56.000000;STVMS Tracking Chassis Start;NKE126;Chassis Start
2017-03-08 07:29:59.000000;STVMS Tracking Chassis Start;FMU279;Chassis Start
2017-03-08 07:30:52.050000;Assembly Line Tracker;TRL028;Pool 60 Start
2017-03-08 07:31:00.000000;U-BOLT;SNI285;Front U-Bolt
2017-03-08 07:31:35.130000;Hood Conveyor;TFX540;Hood Upload
2017-03-08 07:31:39.163000;OMT Offline Tracking;USD901;Enter Offline
2017-03-08 07:31:55.080000;Cab Conveyer;WTB963;Cab Upload 2
2017-03-08 07:31:55.080000;Cab Conveyor / Monorail;WTB963;Cab Upload
2017-03-08 07:33:15.000000;U-BOLT;SNI285;Rear U-Bolt
2017-03-08 07:33:32.683000;Cab in white conveyer;ILA012;CIW upload
2017-03-08 07:34:11.876210;Paint Inspection;ZIQ738;PAINT
2017-03-08 07:35:33.863000;Hood Conveyor;TRL028;Hood Upload
2017-03-08 07:35:35.000000;STVMS Tracking Top Station;TEP325;Top Station
2017-03-08 07:35:50.777000;Assembly Line Tracker;TEP325;Pool 60 Start
2017-03-08 07:38:37.000000;U-BOLT;PMN417;Front U-Bolt
2017-03-08 07:40:50.513000;Assembly Line Tracker;ERC382;Pool 13 Start
2017-03-08 07:41:23.390000;Cab Conveyer;NKM173;Cab Upload 2
2017-03-08 07:41:23.390000;Cab Conveyor / Monorail;NKM173;Cab Upload
2017-03-08 07:43:20.090000;Cab in white conveyer;FQP941;CIW upload
2017-03-08 07:43:40.000000;STVMS Tracking Top Station;NKE126;Top Station
2017-03-08 07:43:57.153000;Hood Conveyor;TEP325;Hood Upload
2017-03-08 07:44:05.000000;STVMS Tracking Chassis Start;QMA357;Chassis Start
2017-03-08 07:44:06.597000;Cab call scan;UBZ174;A Line
2017-03-08 07:44:09.000000;STVMS Tracking Chassis Start;ERC382;Chassis Start
2017-03-08 07:44:12.000000;STVMS Tracking Chassis Start;GQV369;Chassis Start
